Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal
3669448,A-3676298,,2,2020-01-07 12:38:00,2020-01-07 13:31:03,43.93401,-91.85078,At CR-29/Exit 242 - Vehicle spun around.,,I-90 W,Lewiston,Winona,MN,30.0,5.0,Light Snow,False
3669449,A-3676299,,2,2020-01-07 12:45:00,2020-01-07 13:58:02,43.93251,-91.86146,At MN-43/Exit 249 - Accident.,,I-90 E,Lewiston,Winona,MN,30.0,5.0,Light Snow,False
3669450,A-3676300,,2,2020-01-07 13:00:00,2020-01-07 14:33:01,44.45954,-93.93477,At MN-93/CR-8/336th St - Vehicle spun around.,,US Highway 169,Le Sueur,Sibley,MN,27.0,4.0,Light Snow,False
3669451,A-3676301,,2,2020-01-07 13:04:00,2020-01-07 14:57:59,44.14529,-93.25464,At CR-12/Exit 48 - Accident.,,I-35 N,Medford,Steele,MN,25.0,0.75,Light Snow,False
3669452,A-3676302,,2,2020-01-07 13:05:00,2020-01-07 15:17:58,46.66339,-92.47738,At I-35/US-61 - Accident.,,I-35 S,Carlton,Carlton,MN,14.0,10.0,Fair,False
3669453,A-3676303,,2,2020-01-07 13:06:00,2020-01-07 13:40:04,44.14519,-93.25487,At CR-9/Exit 45 - Accident.,,I-35 S,Medford,Steele,MN,25.0,0.75,Light Snow,False
3669454,A-3676304,,2,2020-01-07 13:12:00,2020-01-07 13:45:04,43.95538,-92.28161,At CR-7/Exit 224 - Vehicle spun around.,,I-90 E,Eyota,Olmsted,MN,25.0,1.0,Cloudy,False
3669456,A-3676306,,2,2020-01-07 13:10:00,2020-01-07 14:44:00,44.03064000000001,-92.49035,At US-52/Civic Center Dr NW - Accident.,,US-14 E,Rochester,Olmsted,MN,25.0,1.0,Cloudy,False
3669457,A-3676307,,2,2020-01-07 13:12:00,2020-01-07 13:45:04,43.95538,-92.28177,At CR-7/Exit 224 - Vehicle spun around.,,I-90 E,Eyota,Olmsted,MN,25.0,1.0,Cloudy,False
3669458,A-3676308,,2,2020-01-07 13:22:00,2020-01-07 14:55:00,44.05779,-93.25031,At US-14/US-218/Exit 40 - Accident.,,I-35 S,Owatonna,Steele,MN,25.0,0.75,Light Snow,False
3669459,A-3676309,,2,2020-01-07 13:23:00,2020-01-07 13:56:04,44.05391,-93.24957,At US-14/US-218/Exit 40 - Accident.,,I-35 N,Owatonna,Steele,MN,25.0,0.75,Light Snow,False
3669460,A-3676310,,2,2020-01-07 13:19:00,2020-01-07 13:53:04,44.15737,-93.25725,At CR-12/Exit 48 - Accident.,,I-35 N,Medford,Steele,MN,25.0,0.75,Light Snow,False
3669461,A-3676311,,2,2020-01-07 13:25:00,2020-01-07 13:58:04,44.78886,-95.13908,At CR-6 - Vehicle spun around.,26899.0, US Highway 212,Danube,Renville,MN,19.0,10.0,Mostly Cloudy,False
3669463,A-3676313,,2,2020-01-07 13:27:00,2020-01-07 15:01:00,44.76802,-94.93609,At CR-5/N Main St - Vehicle spun around.,,370th St,Bird Island,Renville,MN,19.0,10.0,Mostly Cloudy,False
3669464,A-3676314,,2,2020-01-07 13:29:00,2020-01-07 14:02:04,43.95645,-92.23896,At I-90 - Vehicle spun around.,4490.0, 42 Hwy SE,Eyota,Olmsted,MN,25.0,1.0,Cloudy,False
3669465,A-3676315,,2,2020-01-07 13:29:00,2020-01-07 14:02:04,44.15929000000001,-93.25727,At CR-12/Exit 48 - Accident.,,I-35 N,Medford,Steele,MN,25.0,5.0,Light Snow,False
3669466,A-3676316,,2,2020-01-07 13:41:00,2020-01-07 16:53:54,43.95499,-92.10159,At CR-10/Exit 229 - Accident.,,I-90 W,Dover,Olmsted,MN,27.0,10.0,Cloudy,False
3669467,A-3676317,,2,2020-01-07 13:53:00,2020-01-07 14:27:04,43.94069,-92.02367,At MN-74/Exit 233 - Vehicle spun around.,,I-90 W,Saint Charles,Winona,MN,30.0,10.0,Light Snow,False
3669468,A-3676318,,2,2020-01-07 14:03:00,2020-01-07 16:15:58,43.95499,-92.10025,At CR-10/Exit 229 - Accident.,,I-90 W,Dover,Olmsted,MN,27.0,10.0,Cloudy,False
3669470,A-3676320,,2,2020-01-07 14:38:00,2020-01-07 15:31:03,45.07155,-93.26332,At CR-6/Mississippi St NE - Accident.,,57th Ave NE,Minneapolis,Anoka,MN,27.0,10.0,Fair / Windy,True
3669471,A-3676321,,2,2020-01-07 14:49:00,2020-01-07 15:42:02,45.03333,-93.40069,At CR-9/Rockford Rd - Accident.,,42nd Ave N,Minneapolis,Hennepin,MN,25.0,10.0,Fair,False
3669472,A-3676322,,2,2020-01-07 11:58:00,2020-01-07 15:10:54,44.40488,-93.29275,At MN-21/Exit 59 - Accident.,,I-35 S,Dundas,Rice,MN,25.0,0.75,Light Snow,False
3669473,A-3676323,,2,2020-01-07 14:48:00,2020-01-07 15:42:02,45.00748,-93.40082,At CR-70/Medicine Lake Rd - Accident.,,US-169 N,Minneapolis,Hennepin,MN,25.0,10.0,Fair,False
3669474,A-3676324,,2,2020-01-07 14:52:00,2020-01-07 15:45:03,43.68037,-94.50995,At CR-39/Exit 99 - Accident.,,I-90 E,Fairmont,Martin,MN,28.0,10.0,Cloudy,False
3669475,A-3676325,,2,2020-01-07 14:53:00,2020-01-07 15:26:04,44.4494,-92.2667,At US-63/Lyon Ave - Accident.,100.0, N Lakeshore Dr,Lake City,Wabasha,MN,30.0,10.0,Fair,True
3669476,A-3676326,,2,2020-01-07 14:59:00,2020-01-07 15:52:03,44.95216,-93.06969,At US-61/Mounds Blvd/Exit 243 - Accident.,118.0, Mounds Blvd,Saint Paul,Ramsey,MN,26.0,10.0,Fair / Windy,False
3669477,A-3676327,,2,2020-01-07 15:22:00,2020-01-07 17:34:59,44.82743,-93.17014,At CR-31/Pilot Knob Rd/Exit 97A - Accident.,,Duckwood Dr,Saint Paul,Dakota,MN,26.0,10.0,Fair,False
3669479,A-3676329,,2,2020-01-07 15:28:00,2020-01-07 16:41:01,46.32579000000001,-95.23095,At US-71 - Vehicle spun around.,60435.0, State Highway 210,Hewitt,Otter Tail,MN,7.0,10.0,Fair,False
3669480,A-3676330,,2,2020-01-07 15:32:00,2020-01-07 16:05:04,45.51539,-93.01997,At I-35/US-61 - Accident.,4584.0, 392nd St,North Branch,Chisago,MN,19.0,10.0,Fair,False
3669482,A-3676332,,2,2020-01-07 15:41:00,2020-01-07 18:34:56,44.94911,-95.53249,At MN-277/CR-4/60th Ave SE - Accident.,3059.0, Highway 7 SE,Montevideo,Chippewa,MN,12.0,10.0,Fair,False
3669483,A-3676333,,2,2020-01-07 15:45:00,2020-01-07 16:58:01,44.97706,-93.08853,At Maryland Ave/Exit 109 - Accident.,,I-35E N,Saint Paul,Ramsey,MN,24.0,10.0,Fair,False
3669484,A-3676334,,2,2020-01-07 16:00:00,2020-01-07 17:33:00,45.03333,-93.40069,At CR-9/Rockford Rd - Accident.,,42nd Ave N,Minneapolis,Hennepin,MN,22.0,10.0,Fair,False
3669485,A-3676335,,2,2020-01-07 16:02:00,2020-01-07 17:35:00,44.82627,-93.29166,At CR-1/98th St/Exit 6 - Accident.,,W 98th St,Minneapolis,Hennepin,MN,24.0,10.0,Fair,False
3669486,A-3676336,,2,2020-01-07 16:06:00,2020-01-07 16:59:03,44.26053,-93.34299,At CR-16/4th St - Accident.,22549.0, Morristown Blvd,Faribault,Rice,MN,21.0,10.0,Fair,False
3669487,A-3676337,,2,2020-01-07 16:06:00,2020-01-07 16:49:03,44.82627,-93.29166,At CR-1/98th St/Exit 6 - Accident.,,W 98th St,Minneapolis,Hennepin,MN,24.0,10.0,Fair,False
3669488,A-3676338,,2,2020-01-07 16:25:00,2020-01-07 17:58:00,44.17236,-93.94882,At US-14/MN-60 - Accident.,21929.0, State Highway 22,Mankato,Blue Earth,MN,20.0,10.0,Fair,False
3669489,A-3676339,,2,2020-01-07 16:26:00,2020-01-07 17:20:03,44.95078,-93.1098,At 5th St/Marion St/Exit 241 - Accident.,,Marion St,Saint Paul,Ramsey,MN,21.0,10.0,Fair,False
3669493,A-3676343,,2,2020-01-07 16:50:00,2020-01-07 18:03:01,45.03511,-93.34418,At CR-81/Bottineau Blvd - Accident.,,Beltline Hwy N,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3669494,A-3676344,,2,2020-01-07 16:46:00,2020-01-07 17:20:04,44.92691,-93.14494,At Randolph Ave/Exit 104A - Accident.,,Randolph Ave,Saint Paul,Ramsey,MN,20.0,10.0,Fair,False
3669495,A-3676345,,2,2020-01-07 16:54:00,2020-01-07 18:07:02,44.97339,-93.4005,At I-394 - Accident.,,US-169 N,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3669496,A-3676346,,2,2020-01-07 17:05:00,2020-01-07 17:59:03,44.95509000000001,-93.09133,Ramp to I-35E Northbound - Accident.,,I-35E N,Saint Paul,Ramsey,MN,21.0,10.0,Fair,False
3669497,A-3676347,,2,2020-01-07 17:02:00,2020-01-07 18:20:34,45.05764,-93.40078,At CR-10/Bass Lake Rd - Accident. Lane closed.,,US-169 N,Minneapolis,Hennepin,MN,19.0,10.0,Fair,False
3669498,A-3676348,,2,2020-01-07 17:04:00,2020-01-07 18:38:00,44.88686,-93.33365,At CR-17/France Ave - Accident.,,Valley View Rd,Minneapolis,Hennepin,MN,20.0,10.0,Fair,False
3669500,A-3676350,,2,2020-01-07 17:20:00,2020-01-07 17:53:04,45.00052,-93.20602,At Broadway St - Accident.,,MN-280,Saint Paul,Ramsey,MN,21.0,10.0,Fair,True
3669502,A-3676352,,2,2020-01-07 17:30:00,2020-01-07 18:43:02,44.89067,-93.39928,At US-212/MN-62 - Accident.,,US-212 W,Minneapolis,Hennepin,MN,16.0,10.0,Fair / Windy,False
3669503,A-3676353,,2,2020-01-07 17:26:00,2020-01-07 18:20:03,45.06687,-93.44768,At CR-10/Bass Lake Rd/Exit 26 - Accident.,,I-494 N,Osseo,Hennepin,MN,17.0,10.0,Fair,False
3669504,A-3676354,,2,2020-01-07 17:35:00,2020-01-07 18:49:01,44.07221,-92.75531,At US-14 - Accident.,98.0, 10th St,Mantorville,Dodge,MN,18.0,10.0,Fair,False
3669505,A-3676355,,2,2020-01-07 17:36:00,2020-01-07 18:49:01,43.89729000000001,-94.05725,At CR-1 - Accident.,,State Highway 30,Amboy,Blue Earth,MN,,,,False
3669508,A-3676358,,2,2020-01-07 17:42:00,2020-01-07 18:15:05,44.94687,-93.0791,At Lafayette Brg - Accident.,,US-52 S,Saint Paul,Ramsey,MN,19.0,10.0,Fair,False
3669509,A-3676359,,2,2020-01-07 17:46:00,2020-01-07 18:19:04,44.96649,-93.2727,At I-35W/11th St/Exit 233 - Accident.,,3rd Ave S,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3669510,A-3676360,,2,2020-01-07 17:52:00,2020-01-07 18:25:05,43.78027,-95.59328,At CR-16/160th St - Accident.,14504.0, US Highway 59,Worthington,Nobles,MN,18.0,10.0,Fair,False
3669511,A-3676361,,2,2020-01-07 17:52:00,2020-01-07 19:06:01,44.89075,-93.26782,At Portland Ave - Accident.,,Crosstown Hwy W,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3669512,A-3676362,,2,2020-01-07 17:54:00,2020-01-07 19:07:01,44.97257000000001,-93.29446,At Dunwoody Blvd/Exit 8A - Accident.,,I-394 E,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3669513,A-3676363,,2,2020-01-07 18:02:00,2020-01-07 18:35:04,44.97496,-93.28756,At 12th St/Exit 9A - Accident.,,I-394 E,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3669514,A-3676364,,2,2020-01-07 18:02:00,2020-01-07 18:55:02,45.71151,-92.99214,At MN-70/Exit 165 - Vehicle spun around.,,I-35 N,Rush City,Chisago,MN,13.0,10.0,Fair,False
3669515,A-3676365,,2,2020-01-07 18:14:00,2020-01-07 18:47:04,44.97181,-93.29518,Ramp to I-94 Eastbound and I-394 Eastbound - Accident.,,I-394 E,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3669516,A-3676366,,2,2020-01-07 18:14:00,2020-01-07 19:28:02,44.53606,-94.48846,At CR-2/1st Ave - Vehicle spun around.,,State Highway 19,Gibbon,Sibley,MN,10.0,10.0,Fair,False
3669517,A-3676367,,2,2020-01-07 18:18:00,2020-01-07 19:11:03,44.97181,-93.29518,Ramp to I-94 Eastbound and I-394 Eastbound - Accident.,,I-394 E,Minneapolis,Hennepin,MN,18.0,10.0,Fair,False
3669519,A-3676369,,2,2020-01-07 19:44:00,2020-01-07 20:38:03,44.97909,-93.40046,At MN-55 - Accident.,9511.0, Betty Crocker Dr,Minneapolis,Hennepin,MN,11.0,10.0,Fair,False
3669520,A-3676370,,2,2020-01-07 20:16:00,2020-01-07 22:10:59,46.58688,-92.58105,At MN-210/Exit 235 - Accident.,,I-35 N,Carlton,Carlton,MN,1.0,10.0,Fair,False
3669521,A-3676371,,2,2020-01-07 20:52:00,2020-01-08 00:05:54,47.17981,-95.89804,At 210th Ave - Accident.,1830.0, State Highway 113,Waubun,Mahnomen,MN,-4.0,10.0,Fair,False
3669522,A-3676372,,2,2020-01-07 21:18:00,2020-01-08 00:10:55,45.03162,-93.04529,At I-694 - Accident.,2990.0, Maplewood Dr,Saint Paul,Ramsey,MN,11.0,10.0,Fair / Windy,True
3669523,A-3676373,,2,2020-01-07 21:27:00,2020-01-07 22:00:04,47.48469,-92.53095,At MN-37/CR-101/Fayal Rd - Vehicle spun around.,4893.0, Highway 53,Eveleth,St. Louis,MN,-2.0,10.0,Cloudy,False
3669524,A-3676374,,2,2020-01-07 21:30:00,2020-01-08 00:22:56,47.48469,-92.53095,At MN-37/CR-101/Fayal Rd - Vehicle spun around.,4893.0, Highway 53,Eveleth,St. Louis,MN,-2.0,10.0,Cloudy,False
3669525,A-3676375,,2,2020-01-07 21:31:00,2020-01-08 00:04:57,45.01311,-93.28273,At 2nd St N - Accident.,,US-52 E,Minneapolis,Hennepin,MN,7.0,10.0,Fair,False
3669526,A-3676376,,2,2020-01-07 22:08:00,2020-01-08 00:21:58,45.61202,-92.99277,At MN-361/CR-1/Exit 159 - Accident.,,I-35 N,Harris,Chisago,MN,4.0,10.0,Partly Cloudy,False
3669527,A-3676377,,2,2020-01-07 22:30:00,2020-01-08 00:22:59,44.94837,-93.2749,At 31st St/Exit 15 - Accident.,,I-35W S,Minneapolis,Hennepin,MN,7.0,10.0,Fair,False
3669528,A-3676378,,2,2020-01-07 23:14:00,2020-01-08 00:27:01,45.25465,-94.94428,At MN-9/New London - Accident.,13566.0, Green Lake Blvd,Spicer,Kandiyohi,MN,0.0,10.0,Fair,False
3669529,A-3676379,,2,2020-01-07 23:20:00,2020-01-08 00:13:02,44.52358,-92.52347,At US-61/US-63/Main St - Accident.,29292.0, Highway 58 Blvd,Red Wing,Goodhue,MN,9.0,10.0,Fair,False
3670587,A-3677437,,2,2020-01-08 00:04:00,2020-01-08 03:16:54,45.03607,-92.82069,At CR-66/Greeley St/Oasis Ave - Accident.,,MN-36,Stillwater,Washington,MN,5.0,10.0,Fair,True
3670588,A-3677438,,2,2020-01-07 21:33:00,2020-01-08 01:05:53,47.48469,-92.53095,At MN-37/CR-101/Fayal Rd - Vehicle spun around.,4893.0, Highway 53,Eveleth,St. Louis,MN,-2.0,10.0,Cloudy,False
3670589,A-3677439,,2,2020-01-08 01:54:00,2020-01-08 05:06:54,45.41213,-94.05744,At MN-24/Exit 178 - Vehicle spun around.,,State Highway 24,Clearwater,Wright,MN,-3.0,10.0,Fair,False
3670590,A-3677440,,2,2020-01-08 03:49:00,2020-01-08 05:02:01,45.44042,-93.58301,At CR-4/Freemont Ave - Accident.,25881.0, Highway 169,Zimmerman,Sherburne,MN,-6.0,10.0,Fair,False
3670591,A-3677441,,2,2020-01-08 04:37:00,2020-01-08 05:10:04,44.2149,-93.5477,At MN-13 - Accident.,14366.0, State Highway 60,Waterville,Le Sueur,MN,0.0,10.0,Fair,False
3670592,A-3677442,,2,2020-01-08 06:02:00,2020-01-08 07:15:01,45.33304,-93.75857,At CR-11/165th Ave SE - Accident.,1.0, Lakeshore Dr,Big Lake,Sherburne,MN,-2.0,10.0,Fair,False
3670593,A-3677443,,2,2020-01-08 06:33:00,2020-01-08 07:46:01,44.86165,-93.27828,At Nicollet Ave/Exit 4 - Accident.,,I-494 E,Minneapolis,Hennepin,MN,1.0,10.0,Fair,False
3670594,A-3677444,,2,2020-01-08 06:49:00,2020-01-08 07:23:04,44.66597,-93.89578,At CR-5/311th Ave - Accident.,31709.0, State Highway 25,Belle Plaine,Sibley,MN,-5.0,10.0,Fair,False
3670595,A-3677445,,2,2020-01-08 07:01:00,2020-01-08 07:34:04,45.56615,-94.13877,At MN-23/3rd St - Accident.,,Highway 10 S,Saint Cloud,Benton,MN,-8.0,10.0,Fair,False
3670596,A-3677446,,2,2020-01-08 07:14:00,2020-01-08 08:08:03,45.06457,-93.21842,At CR-44/Silver Lake Rd/Exit 39 - Accident.,,Silver Lake Rd NW,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False
3670597,A-3677447,,2,2020-01-08 07:14:00,2020-01-08 08:48:01,45.06547,-93.20231,At Long Lake Rd/Exit 40 - Accident.,,I-694 W,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False
3670598,A-3677448,,2,2020-01-08 07:26:00,2020-01-08 08:39:01,47.48687,-92.44155,At MN-37/N Broadway - Accident.,4555.0, State Highway 135,Gilbert,St. Louis,MN,-17.0,3.0,Light Snow,False
3670599,A-3677449,,2,2020-01-08 07:32:00,2020-01-08 08:06:04,44.81541,-92.93437,At US-61/US-10 - Accident.,,US-10 W,Cottage Grove,Washington,MN,1.0,10.0,Fair,False
3670600,A-3677450,,2,2020-01-08 07:40:00,2020-01-08 09:33:59,44.86225,-93.24736,At MN-77/Exit 2 - Accident.,,MN-77 N,Minneapolis,Hennepin,MN,1.0,10.0,Fair,False
3670601,A-3677451,,2,2020-01-08 07:48:00,2020-01-08 09:21:00,46.46684000000001,-95.2294,At CR-77 - Accident.,,US Highway 10,Bluffton,Otter Tail,MN,-20.0,10.0,Fair,False
3670602,A-3677452,,2,2020-01-08 07:48:00,2020-01-08 08:21:04,44.89889,-93.40139,At Bren Rd/Londonderry Rd - Accident.,,Londonderry Rd,Hopkins,Hennepin,MN,0.0,10.0,Fair,False
3670603,A-3677453,,2,2020-01-08 07:54:00,2020-01-08 09:27:00,45.04505,-93.1063,At MN-49/Rice St/Exit 45 - Accident.,,I-694 W,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False
3670604,A-3677454,,2,2020-01-08 07:52:00,2020-01-08 08:46:02,44.9354,-95.79511,At US-59 - Accident.,4107.0, Highway 212,Montevideo,Lac qui Parle,MN,-2.0,10.0,Cloudy,False
3670605,A-3677455,,2,2020-01-08 08:07:00,2020-01-08 09:00:03,44.86223,-93.22881,At 24th Ave/Exit 2 - Accident.,,I-494 W,Minneapolis,Hennepin,MN,1.0,10.0,Fair,False
3670606,A-3677456,,2,2020-01-08 08:06:00,2020-01-08 09:40:00,45.71613,-94.95357,At US-71/410th St - Accident.,40634.0, 410th St,Sauk Centre,Stearns,MN,-9.0,10.0,Fair,False
3670608,A-3677458,,2,2020-01-08 08:51:00,2020-01-08 09:24:04,44.95273,-92.98477,At CR-10/CR-34/Minnehaha Ave - Accident.,319.0, Geneva Ave N,Saint Paul,Ramsey,MN,0.0,10.0,Fair,False
3670609,A-3677459,,2,2020-01-08 07:54:00,2020-01-08 09:27:00,45.04505,-93.1063,At MN-49/Rice St/Exit 45 - Accident. Object on roadway {something that does not neccessarily block the road or part of it}.,,I-694 W,Saint Paul,Ramsey,MN,-2.0,10.0,Fair,False
3670610,A-3677460,,2,2020-01-08 09:36:00,2020-01-08 10:29:03,45.03792,-93.01727,Ramp to White Bear Ave N - Accident.,,White Bear Ave N,Saint Paul,Ramsey,MN,1.0,10.0,Fair,False
3670611,A-3677461,,2,2020-01-08 10:26:00,2020-01-08 11:19:03,44.76203,-95.55979,At CR-18/South St - Accident.,,State Highway 23,Granite Falls,Yellow Medicine,MN,6.0,7.0,Cloudy,False
3670615,A-3677465,,2,2020-01-08 12:17:00,2020-01-08 14:11:00,44.91239,-93.35064,At 50th St/Vernon Ave - Accident.,,Beltline Hwy N,Minneapolis,Hennepin,MN,5.0,10.0,Mostly Cloudy,False
3670617,A-3677467,,2,2020-01-08 12:54:00,2020-01-08 13:27:04,45.57496,-93.57129,At CR-1/75th Ave - Accident.,7887.0, State Highway 95,Princeton,Mille Lacs,MN,3.0,10.0,Fair,False
3670618,A-3677468,,2,2020-01-08 13:03:00,2020-01-08 14:18:01,44.96636,-93.2778,At Hennepin/Lyndale Ave/Exit 231 - Accident.,,MN-55 W,Minneapolis,Hennepin,MN,6.0,10.0,Cloudy,False
3670620,A-3677470,,2,2020-01-08 13:24:00,2020-01-08 14:17:03,45.02965,-92.96223,At I-694 - Accident.,,I-694 E,Saint Paul,Washington,MN,7.0,10.0,Fair,False
3670622,A-3677472,,2,2020-01-08 14:53:00,2020-01-08 16:46:59,44.96568,-93.26508,At I-94 - Accident.,,I-35W N,Minneapolis,Hennepin,MN,8.0,10.0,Cloudy,False
3670623,A-3677473,,2,2020-01-08 15:15:00,2020-01-08 16:28:02,44.9648,-93.28543,Ramp to Hennepin Ave and S Lyndale Ave Southbound - Accident.,,I-94 W,Minneapolis,Hennepin,MN,8.0,10.0,Cloudy,False
3670625,A-3677475,,2,2020-01-08 15:43:00,2020-01-08 16:57:01,45.39128,-93.87437,At CR-4/Hancock Ave S/University Ave - Vehicle spun around.,13788.0, Highway 10 SE,Becker,Sherburne,MN,9.0,10.0,Fair,False
3670627,A-3677477,,2,2020-01-08 15:45:00,2020-01-08 16:59:01,45.44839,-94.46065,At CR-2/Red River Ave S - Accident.,16435.0, Highway 23 E,Cold Spring,Stearns,MN,8.0,10.0,Cloudy,False
3670628,A-3677478,,2,2020-01-08 15:45:00,2020-01-08 16:59:01,45.06934,-93.40117,At CR-10/Bass Lake Rd - Accident.,9503.0, 63rd Ave N,Osseo,Hennepin,MN,8.0,10.0,Cloudy,False
3670630,A-3677480,,2,2020-01-08 16:06:00,2020-01-08 17:00:03,44.96557,-93.26839,At I-35W/11th St/Exit 233 - Accident.,,I-94 E,Minneapolis,Hennepin,MN,9.0,10.0,Cloudy,False
3670631,A-3677481,,2,2020-01-08 16:25:00,2020-01-08 16:58:04,45.10461,-93.04988,At County J/Exit 120 - Accident.,,I-35E N,Saint Paul,Ramsey,MN,10.0,10.0,Fair,False
3670632,A-3677482,,2,2020-01-08 16:32:00,2020-01-08 17:45:01,44.91966,-93.27449,At 46th St/Exit 13 - Accident.,,E 46th St,Minneapolis,Hennepin,MN,10.0,10.0,Cloudy,True
3670633,A-3677483,,2,2020-01-08 16:30:00,2020-01-08 17:04:04,45.1087,-93.30116,At CR-109/85th Ave - Accident.,1581.0, 85th Ave N,Minneapolis,Hennepin,MN,9.0,10.0,Fair,True
3670634,A-3677484,,2,2020-01-08 16:35:00,2020-01-08 20:07:53,47.10647,-95.15133,At CR-41/Township Rd 6 - Vehicle spun around.,30825.0, US 71,Park Rapids,Hubbard,MN,2.0,1.0,Light Snow,False
3670635,A-3677485,,2,2020-01-08 16:42:00,2020-01-08 18:46:04,44.90355,-93.27472,At Diamond Lake Rd/Exit 12B - Accident.,,E Diamond Lake Rd,Minneapolis,Hennepin,MN,10.0,10.0,Cloudy,False
3670637,A-3677487,,2,2020-01-08 16:47:00,2020-01-08 17:21:04,44.85936,-93.39442,At US-169/Exit 10 - Accident.,,I-494 E,Minneapolis,Hennepin,MN,10.0,10.0,Fair,False
3670639,A-3677489,,2,2020-01-08 16:55:00,2020-01-08 17:49:02,44.95965,-93.20473,At MN-280/Exit 236 - Accident.,,I-94 E,Saint Paul,Ramsey,MN,9.0,10.0,Fair,False
3670641,A-3677491,,2,2020-01-08 17:10:00,2020-01-08 18:23:02,44.97185,-93.28759,At I-94 - Accident.,,Dunwoody Blvd,Minneapolis,Hennepin,MN,10.0,10.0,Cloudy,False
3670642,A-3677492,,2,2020-01-08 17:16:00,2020-01-08 19:20:04,44.78298,-93.59924,At US-169/Johnson Memorial Dr - Accident.,,S Chestnut St,Chaska,Carver,MN,10.0,10.0,Fair,False
3670643,A-3677493,,2,2020-01-08 17:19:00,2020-01-08 17:53:04,44.95078,-93.1098,At 5th St/Marion St/Exit 241 - Accident.,,Marion St,Saint Paul,Ramsey,MN,9.0,10.0,Fair,False
3670644,A-3677494,,2,2020-01-08 17:22:00,2020-01-08 18:16:03,45.51321,-92.84521,At US-8/1st St - Accident.,39001.0, Sunrise Rd,North Branch,Chisago,MN,7.0,10.0,Cloudy,False
3670645,A-3677495,,2,2020-01-08 17:32:00,2020-01-08 18:26:03,44.95264,-93.04124,At US-10/US-61/Exit 244 - Accident.,,US-10 W,Saint Paul,Ramsey,MN,9.0,10.0,Fair,False
3670646,A-3677496,,2,2020-01-08 17:35:00,2020-01-08 20:48:54,44.96457,-93.21579,At W River Pky - Accident.,,Franklin Ave SE,Minneapolis,Hennepin,MN,10.0,10.0,Cloudy,False
3670647,A-3677497,,2,2020-01-08 17:47:00,2020-01-08 18:21:04,45.1091,-95.38428,At 110th Ave NE - Vehicle spun around.,,MN-40,Murdock,Chippewa,MN,9.0,10.0,Fair / Windy,False
3670649,A-3677499,,2,2020-01-08 18:01:00,2020-01-08 18:35:04,45.11083,-93.30127,At MN-610 - Accident.,8588.0, State Highway 252,Minneapolis,Hennepin,MN,9.0,10.0,Fair,False
3670651,A-3677501,,2,2020-01-08 18:23:00,2020-01-08 19:57:00,45.21471,-94.31752,At CR-27 - Accident.,32292.0, State Highway 15,Kimball,Meeker,MN,9.0,10.0,Fair,False
3670653,A-3677503,,2,2020-01-08 19:09:00,2020-01-08 20:02:03,45.03564,-92.86292,At MN-5/CR-5 - Accident.,,Manning Ave N,Stillwater,Washington,MN,10.0,10.0,Fair,True
3670654,A-3677504,,2,2020-01-08 19:08:00,2020-01-08 21:41:57,44.80192,-93.23139,At CR-30/Diffley Rd - Accident.,11101.0, River Hills Dr,Burnsville,Dakota,MN,10.0,10.0,Cloudy,False
3670655,A-3677505,,2,2020-01-08 19:18:00,2020-01-08 20:12:02,44.85889,-93.35017,At MN-100/CR-34/Exit 7 - Vehicle spun around.,,I-494 W,Minneapolis,Hennepin,MN,10.0,10.0,Cloudy,False
3670656,A-3677506,,2,2020-01-08 19:19:00,2020-01-08 20:33:01,45.18063,-93.39208,At CR-12 - Accident.,12498.0, Jefferson Hwy N,Champlin,Hennepin,MN,9.0,10.0,Fair,True
3670657,A-3677507,,2,2020-01-08 19:24:00,2020-01-08 20:37:02,45.00946,-93.12618,At Dale St - Vehicle spun around.,,Dale St N,Saint Paul,Ramsey,MN,10.0,10.0,Fair,False
3670658,A-3677508,,2,2020-01-08 19:48:00,2020-01-08 21:02:01,44.83386,-93.11672,At CR-28/Yankee Doodle Rd - Accident.,,Dodd Rd,Saint Paul,Dakota,MN,10.0,10.0,Cloudy,True
3670659,A-3677509,,2,2020-01-08 19:50:00,2020-01-08 21:05:01,46.43965,-92.76642,At CR-10/Moose Lake Rd - Accident.,,S Arrowhead Ln,Moose Lake,Carlton,MN,9.0,10.0,Cloudy,False
3670660,A-3677510,,2,2020-01-08 20:43:00,2020-01-09 00:08:00,45.83194,-95.27306,At MN-127/CR-3/Exit 114 - Accident.,,I-94 E,Alexandria,Douglas,MN,6.0,10.0,Fair,False
